test_id,PM2.5,PM10,O3
MY7#39,12.589999999999998,23.889999999999997,
MY7#40,12.99,23.53,
MY7#41,12.830000000000002,23.050000000000004,
MY7#42,12.830000000000002,22.470000000000002,
MY7#43,12.709999999999999,21.639999999999997,
MY7#44,12.709999999999999,20.8,
MY7#45,13.440000000000001,20.630000000000003,
MY7#46,13.559999999999999,19.1,
MY7#47,13.209999999999999,20.45,
HV1#0,25.06,29.360000000000003,
HV1#1,20.139999999999997,29.240000000000002,
HV1#2,20.84,32.79,
HV1#3,24.249999999999996,31.97,
HV1#4,25.069999999999997,33.68,
HV1#5,24.439999999999994,32.78,
HV1#6,24.389999999999997,32.78,
HV1#7,27.1,34.65,
HV1#8,24.67,33.230000000000004,
HV1#9,23.71,33.489999999999995,
HV1#10,21.2,30.079999999999995,
HV1#11,20.68,28.209999999999997,
HV1#12,22.71,29.82,
HV1#13,17.25,23.71,
HV1#14,12.919999999999998,23.86,
HV1#15,15.3,22.68,
HV1#16,15.489999999999998,22.869999999999997,
HV1#17,17.46,22.869999999999997,
HV1#18,18.47,23.369999999999997,
HV1#19,20.860000000000003,22.689999999999998,
HV1#20,20.65,23.369999999999997,
HV1#21,20.690000000000005,24.169999999999998,
HV1#22,16.8,24.18,
HV1#23,12.44,24.67,
HV1#24,13.330000000000002,27.300000000000004,
HV1#25,9.110000000000001,31.630000000000006,
HV1#26,9.83,27.390000000000004,
HV1#27,8.22,29.740000000000002,
HV1#28,12.830000000000002,29.940000000000005,
HV1#29,12.430000000000001,31.459999999999997,
HV1#30,9.440000000000001,34.86,
HV1#31,8.34,35.22,
HV1#32,8.730000000000002,33.86,
HV1#33,8.91,34.37,
HV1#34,4.13,29.7,
HV1#35,2.29,26.93,
HV1#36,9.81,25.550000000000004,
HV1#37,15.580000000000002,26.53,
HV1#38,2.7800000000000002,29.45,
HV1#39,3.9499999999999993,24.580000000000002,
HV1#40,3.14,19.509999999999998,
HV1#41,3.8699999999999997,20.410000000000004,
HV1#42,4.41,20.380000000000003,
HV1#43,4.3999999999999995,21.92,
HV1#44,5.36,20.9,
HV1#45,7.1800000000000015,19.559999999999995,
HV1#46,7.63,17.86,
HV1#47,8.15,15.999999999999996,
GN3#0,26.589999999999996,32.9,
GN3#1,23.499999999999996,34.45,
GN3#2,23.02,34.25,
GN3#3,26.080000000000002,38.44,
GN3#4,26.95,37.010000000000005,
GN3#5,26.95,37.02,
GN3#6,26.82,37.31,
GN3#7,27.080000000000002,35.540000000000006,
GN3#8,25.240000000000002,33.839999999999996,
GN3#9,24.830000000000005,33.839999999999996,
GN3#10,21.13,33.73,
GN3#11,20.779999999999998,28.23,
GN3#12,21.79,28.229999999999997,
GN3#13,19.02,26.369999999999997,
GN3#14,20.759999999999998,25.119999999999997,
GN3#15,19.59,25.72,
GN3#16,19.27,25.009999999999998,
GN3#17,22.54,24.939999999999998,
GN3#18,20.15,25.99,
GN3#19,21.190000000000005,25.47,
GN3#20,21.410000000000004,25.79,
GN3#21,20.290000000000003,27.52,
GN3#22,16.959999999999997,33.0,
GN3#23,13.209999999999999,34.190000000000005,
GN3#24,16.66,28.85,
GN3#25,8.379999999999999,26.070000000000004,
GN3#26,8.959999999999999,21.020000000000003,
GN3#27,7.640000000000001,24.85,
GN3#28,12.58,28.360000000000003,
GN3#29,12.32,31.029999999999994,
GN3#30,9.190000000000001,30.919999999999998,
GN3#31,7.68,31.089999999999996,
GN3#32,8.290000000000001,31.109999999999996,
GN3#33,8.16,30.7,
GN3#34,4.9799999999999995,21.690000000000005,
GN3#35,4.52,19.75,
GN3#36,10.030000000000001,18.810000000000002,
GN3#37,18.7,28.35,
GN3#38,4.3999999999999995,22.810000000000002,
GN3#39,4.72,17.750000000000004,
GN3#40,4.6499999999999995,14.65,
GN3#41,5.430000000000001,20.51,
GN3#42,5.67,20.160000000000004,
GN3#43,5.680000000000001,19.2,
GN3#44,6.250000000000001,19.369999999999997,
GN3#45,7.890000000000002,19.599999999999998,
GN3#46,9.25,18.54,
GN3#47,8.53,15.709999999999999,
GR9#0,25.71999999999999,32.64,
GR9#1,22.189999999999998,34.52,
GR9#2,22.38,34.540000000000006,
GR9#3,24.31,37.28,
GR9#4,25.429999999999996,36.08,
GR9#5,25.929999999999996,36.61,
GR9#6,25.79,36.61,
GR9#7,25.18,33.86,
GR9#8,23.869999999999997,33.05,
GR9#9,23.259999999999998,33.29,
GR9#10,21.96,31.360000000000003,
GR9#11,20.029999999999998,28.920000000000005,
GR9#12,20.93,28.840000000000003,
GR9#13,19.259999999999998,28.619999999999997,
GR9#14,19.589999999999996,27.72,
GR9#15,19.91,26.879999999999995,
GR9#16,19.589999999999996,27.179999999999996,
GR9#17,22.859999999999996,27.509999999999998,
GR9#18,20.589999999999996,27.74,
GR9#19,21.340000000000003,27.639999999999997,
GR9#20,20.390000000000004,28.32,
GR9#21,20.48,29.22,
GR9#22,15.099999999999998,33.910000000000004,
GR9#23,12.219999999999999,35.18,
GR9#24,13.49,38.59,
GR9#25,8.379999999999999,25.9,
GR9#26,9.25,21.970000000000002,
GR9#27,9.8,26.54,
GR9#28,11.77,29.01,
GR9#29,11.14,29.82,
GR9#30,7.960000000000001,31.869999999999997,
GR9#31,7.709999999999999,30.57,
GR9#32,7.08,31.169999999999998,
GR9#33,7.7,30.3,
GR9#34,5.820000000000001,28.48,
GR9#35,5.49,18.73,
GR9#36,10.36,21.400000000000002,
GR9#37,6.44,25.220000000000002,
GR9#38,4.63,22.740000000000002,
GR9#39,5.12,15.85,
GR9#40,5.36,17.279999999999998,
GR9#41,6.459999999999999,20.51,
GR9#42,6.51,20.29,
GR9#43,7.45,19.08,
GR9#44,7.5699999999999985,19.249999999999996,
GR9#45,8.790000000000001,19.559999999999995,
GR9#46,9.02,17.07,
GR9#47,8.25,16.479999999999997,
LW2#0,27.78,33.65,
LW2#1,25.549999999999997,33.61,
LW2#2,28.429999999999996,35.07,
LW2#3,32.61,37.629999999999995,
LW2#4,32.36999999999999,36.55,
LW2#5,32.36,38.419999999999995,
LW2#6,31.419999999999998,38.809999999999995,
LW2#7,29.68,37.76,
LW2#8,29.159999999999997,36.349999999999994,
LW2#9,26.860000000000003,35.029999999999994,
LW2#10,24.319999999999997,35.14,
LW2#11,24.319999999999997,33.260000000000005,
LW2#12,24.72,33.260000000000005,
LW2#13,22.219999999999995,31.99,
LW2#14,18.509999999999998,25.34,
LW2#15,19.53,24.939999999999998,
LW2#16,19.27,25.79,
LW2#17,18.82,25.82,
LW2#18,20.9,26.05,
LW2#19,21.140000000000004,25.009999999999998,
LW2#20,20.020000000000003,26.49,
LW2#21,20.0,27.589999999999996,
LW2#22,15.89,33.940000000000005,
LW2#23,12.41,34.190000000000005,
LW2#24,12.07,20.830000000000002,
LW2#25,10.57,26.770000000000003,
LW2#26,10.239999999999998,22.57,
LW2#27,10.26,25.369999999999997,
LW2#28,13.39,28.54,
LW2#29,13.0,31.839999999999996,
LW2#30,10.32,31.389999999999997,
LW2#31,12.030000000000001,30.57,
LW2#32,11.180000000000001,30.78,
LW2#33,10.850000000000001,34.83,
LW2#34,2.87,28.55,
LW2#35,2.91,18.360000000000003,
LW2#36,12.25,22.87,
LW2#37,5.410000000000001,25.21,
LW2#38,4.5,19.25,
LW2#39,5.57,16.25,
LW2#40,8.870000000000001,18.61,
LW2#41,9.59,22.56,
LW2#42,9.51,22.22,
LW2#43,8.49,21.009999999999998,
LW2#44,11.51,24.199999999999996,
LW2#45,8.95,21.699999999999996,
LW2#46,8.0,18.330000000000002,
LW2#47,7.88,16.19,
GN0#0,27.35,29.110000000000003,
GN0#1,24.96,29.290000000000003,
GN0#2,24.38,32.019999999999996,
GN0#3,24.099999999999998,34.129999999999995,
GN0#4,25.209999999999997,33.459999999999994,
GN0#5,25.359999999999996,34.10000000000001,
GN0#6,24.459999999999997,34.10000000000001,
GN0#7,24.79,30.93,
GN0#8,23.1,29.99,
GN0#9,22.490000000000002,29.72,
GN0#10,19.999999999999996,29.439999999999998,
GN0#11,20.45,27.18,
GN0#12,20.96,27.839999999999996,
GN0#13,20.609999999999996,29.429999999999996,
GN0#14,21.33,24.949999999999996,
GN0#15,20.65,24.809999999999995,
GN0#16,20.33,24.099999999999998,
GN0#17,19.73,24.029999999999998,
GN0#18,22.5,25.079999999999995,
GN0#19,21.440000000000005,24.399999999999995,
GN0#20,20.390000000000004,24.719999999999995,
GN0#21,20.25,26.57,
GN0#22,16.659999999999997,30.840000000000003,
GN0#23,12.219999999999999,32.4,
GN0#24,13.73,25.970000000000006,
GN0#25,8.620000000000001,25.3,
GN0#26,9.489999999999998,19.640000000000004,
GN0#27,8.169999999999998,23.21,
GN0#28,13.280000000000001,27.250000000000007,
GN0#29,12.4,29.919999999999998,
GN0#30,9.07,30.130000000000003,
GN0#31,7.81,30.22,
GN0#32,8.290000000000001,30.18,
GN0#33,8.290000000000001,29.869999999999997,
GN0#34,3.71,24.950000000000003,
GN0#35,3.6900000000000004,18.520000000000003,
GN0#36,9.24,22.160000000000004,
GN0#37,5.910000000000001,25.959999999999997,
GN0#38,4.0,21.9,
GN0#39,4.18,17.12,
GN0#40,4.35,19.15,
GN0#41,6.359999999999999,20.040000000000003,
GN0#42,6.33,20.040000000000003,
GN0#43,6.779999999999999,18.740000000000002,
GN0#44,12.07,18.740000000000002,
GN0#45,12.66,19.569999999999997,
GN0#46,13.05,18.299999999999997,
GN0#47,11.840000000000002,15.75,
KF1#0,24.41,29.040000000000003,
KF1#1,21.299999999999997,26.97,
KF1#2,22.65,29.040000000000003,
KF1#3,21.549999999999997,28.2,
KF1#4,21.749999999999996,31.150000000000006,
KF1#5,21.839999999999996,30.800000000000004,
KF1#6,21.86,29.23,
KF1#7,23.69,27.95,
KF1#8,21.729999999999997,28.090000000000003,
KF1#9,21.119999999999997,28.470000000000006,
KF1#10,21.29,28.53000000000001,
KF1#11,21.04,27.720000000000006,
KF1#12,20.509999999999998,27.98,
KF1#13,18.439999999999998,29.82,
KF1#14,13.55,24.520000000000003,
KF1#15,10.77,23.77,
KF1#16,14.950000000000003,24.2,
KF1#17,15.650000000000002,22.919999999999998,
KF1#18,18.139999999999997,23.639999999999997,
KF1#19,18.9,23.45,
KF1#20,18.75,24.57,
KF1#21,18.75,25.47,
KF1#22,15.319999999999999,30.15,
KF1#23,12.639999999999999,29.55,
KF1#24,10.95,20.47,
KF1#25,8.28,24.11,
KF1#26,9.25,21.98,
KF1#27,8.92,24.56,
KF1#28,9.510000000000002,25.46,
KF1#29,8.99,29.24,
KF1#30,8.49,28.619999999999997,
KF1#31,8.120000000000001,28.2,
KF1#32,6.93,28.2,
KF1#33,7.25,33.029999999999994,
KF1#34,3.46,30.2,
KF1#35,3.3400000000000007,18.220000000000002,
KF1#36,7.58,22.660000000000004,
KF1#37,6.210000000000001,24.81,
KF1#38,5.6899999999999995,15.85,
KF1#39,6.389999999999999,12.45,
KF1#40,5.359999999999999,16.56,
KF1#41,5.65,20.29,
KF1#42,6.040000000000001,20.029999999999998,
KF1#43,6.76,18.91,
KF1#44,6.74,18.159999999999997,
KF1#45,8.620000000000001,15.959999999999999,
KF1#46,8.6,16.240000000000002,
KF1#47,7.44,14.470000000000002,
CD9#0,26.349999999999994,31.57,
CD9#1,24.02,30.580000000000002,
CD9#2,24.46,30.959999999999997,
CD9#3,27.439999999999998,35.459999999999994,
CD9#4,27.059999999999995,35.480000000000004,
CD9#5,28.509999999999998,36.849999999999994,
CD9#6,29.7,37.17,
CD9#7,27.9,33.019999999999996,
CD9#8,26.410000000000004,32.019999999999996,
CD9#9,25.369999999999997,32.08,
CD9#10,24.459999999999997,32.190000000000005,
CD9#11,24.779999999999994,31.740000000000002,
CD9#12,24.05,31.55,
CD9#13,19.919999999999998,32.53,
CD9#14,17.259999999999998,28.18,
CD9#15,16.91,27.639999999999997,
CD9#16,16.619999999999997,28.139999999999997,
CD9#17,16.21,28.139999999999997,
CD9#18,17.78,28.48,
CD9#19,20.27,27.8,
CD9#20,19.3,28.51,
CD9#21,19.160000000000004,29.410000000000004,
CD9#22,16.759999999999998,36.06,
CD9#23,13.339999999999998,35.510000000000005,
CD9#24,13.070000000000002,25.979999999999997,
CD9#25,12.060000000000002,30.090000000000003,
CD9#26,11.17,27.890000000000004,
CD9#27,12.25,29.630000000000006,
CD9#28,14.760000000000002,30.95,
CD9#29,16.93,35.65,
CD9#30,16.580000000000002,37.75,
CD9#31,15.570000000000002,38.010000000000005,
CD9#32,15.570000000000002,37.87,
CD9#33,16.12,38.69,
CD9#34,7.4399999999999995,34.38,
CD9#35,7.4399999999999995,22.4,
CD9#36,16.589999999999996,29.68,
CD9#37,5.760000000000001,29.140000000000004,
CD9#38,5.91,22.19,
CD9#39,6.529999999999999,16.939999999999998,
CD9#40,6.7299999999999995,22.21,
CD9#41,6.8,22.21,
CD9#42,6.85,21.990000000000002,
CD9#43,6.93,21.21,
CD9#44,11.41,19.559999999999995,
CD9#45,12.739999999999998,18.159999999999997,
CD9#46,13.89,15.999999999999996,
CD9#47,13.16,18.68,
ST5#0,29.919999999999998,29.740000000000002,
ST5#1,24.779999999999994,29.7,
ST5#2,23.47,36.519999999999996,
ST5#3,24.669999999999995,36.33,
ST5#4,26.04,37.7,
ST5#5,25.159999999999997,35.46,
ST5#6,24.99,34.01,
ST5#7,24.36,32.38,
ST5#8,22.63,32.33,
ST5#9,20.979999999999997,32.410000000000004,
ST5#10,19.119999999999997,32.22,
ST5#11,19.79,26.55,
ST5#12,20.18,28.05,
ST5#13,16.94,25.98,
ST5#14,14.95,23.93,
ST5#15,15.020000000000001,27.089999999999996,
ST5#16,15.85,24.58,
ST5#17,17.53,24.479999999999997,
ST5#18,18.130000000000003,25.65,
ST5#19,18.97,24.97,
ST5#20,18.97,26.24,
ST5#21,19.080000000000002,26.279999999999994,
ST5#22,12.23,31.389999999999997,
ST5#23,11.489999999999998,32.5,
ST5#24,10.95,26.839999999999996,
ST5#25,8.28,35.489999999999995,
ST5#26,9.75,32.010000000000005,
ST5#27,10.1,32.55,
ST5#28,10.100000000000001,32.589999999999996,
ST5#29,10.180000000000001,31.96,
ST5#30,8.07,31.96,
ST5#31,9.190000000000001,31.96,
ST5#32,7.44,31.829999999999995,
ST5#33,8.0,36.26,
ST5#34,4.34,39.089999999999996,
ST5#35,5.15,30.9,
ST5#36,11.040000000000001,33.440000000000005,
ST5#37,5.0600000000000005,35.410000000000004,
ST5#38,5.51,32.160000000000004,
ST5#39,6.289999999999999,29.53,
ST5#40,5.359999999999999,27.93,
ST5#41,6.2299999999999995,28.810000000000002,
ST5#42,6.140000000000001,28.910000000000004,
ST5#43,6.580000000000001,27.9,
ST5#44,6.74,25.75,
ST5#45,8.51,25.99,
ST5#46,9.169999999999998,23.669999999999998,
ST5#47,8.440000000000001,18.299999999999997,
TH4#0,27.860000000000003,41.690000000000005,
TH4#1,26.359999999999996,43.00000000000001,
TH4#2,27.35,43.82,
TH4#3,23.409999999999997,40.06,
TH4#4,23.899999999999995,39.0,
TH4#5,26.22,40.50000000000001,
TH4#6,26.079999999999995,40.50000000000001,
TH4#7,25.610000000000003,36.61,
TH4#8,24.369999999999997,35.72,
TH4#9,23.69,35.19,
TH4#10,20.64,34.45,
TH4#11,20.41,32.21999999999999,
TH4#12,20.96,32.21999999999999,
TH4#13,21.9,33.45,
TH4#14,21.249999999999996,32.6,
TH4#15,21.099999999999998,32.35,
TH4#16,20.049999999999997,33.86,
TH4#17,19.45,34.14,
TH4#18,21.49,35.970000000000006,
TH4#19,22.25,35.29,
TH4#20,21.85,34.04,
TH4#21,20.560000000000002,34.04,
TH4#22,19.1,37.910000000000004,
TH4#23,12.700000000000001,36.96,
TH4#24,11.790000000000001,34.69,
TH4#25,9.83,34.44,
TH4#26,11.15,30.049999999999994,
TH4#27,12.32,30.639999999999997,
TH4#28,15.01,36.14,
TH4#29,15.84,38.68,
TH4#30,13.98,38.54,
TH4#31,16.349999999999998,38.82,
TH4#32,16.029999999999998,38.82,
TH4#33,14.55,40.25,
TH4#34,3.46,35.24999999999999,
TH4#35,3.5,26.199999999999996,
TH4#36,15.37,28.27,
TH4#37,6.58,29.389999999999997,
TH4#38,6.39,24.330000000000002,
TH4#39,6.33,24.68,
TH4#40,6.76,22.55,
TH4#41,7.0600000000000005,23.109999999999996,
TH4#42,7.010000000000001,25.859999999999996,
TH4#43,8.280000000000001,26.589999999999996,
TH4#44,8.610000000000001,26.589999999999996,
TH4#45,11.44,27.04,
TH4#46,9.28,25.249999999999996,
TH4#47,9.360000000000001,28.78,
