,station_id,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration,time,hour,day,month,dayofweek,PM10_3,PM10_3B,PM10_3C,businessHours,met_station,humidity,pressure,temperature,weather,wind_direction,wind_speed,latitude,longitude
24187,guanyuan_aq,,177.0,16.0,0.3,89.0,2.0,2018-05-01 09:00:00,9,1,5,1,133.0,121.0,215.0,0,beijing_grid_282,27.0,1006.4537,20.0,RAIN,36.17,4.93,39.9,116.3
24188,wanshouxigong_aq,14.0,129.0,17.0,0.4,81.0,2.0,2018-05-01 09:00:00,9,1,5,1,192.0,139.0,257.0,0,beijing_grid_303,27.0,1008.4363,17.0,CLOUDY,39.19,5.24,39.9,116.4
24189,aotizhongxin_aq,32.0,138.0,20.0,0.4,83.0,2.0,2018-05-01 09:00:00,9,1,5,1,81.0,81.0,110.0,0,beijing_grid_304,25.0,1007.5851,19.0,RAIN,40.11,6.02,40.0,116.4
24190,nongzhanguan_aq,28.0,166.0,16.0,0.3,84.0,2.0,2018-05-01 09:00:00,9,1,5,1,200.0,165.0,215.0,0,chaoyang_meo,44.0,1010.4,18.9,CLEAR_DAY,216.0,1.6,39.9525,116.50083329999998
24191,wanliu_aq,32.0,167.0,24.0,0.3,82.0,4.0,2018-05-01 09:00:00,9,1,5,1,118.0,133.0,230.0,0,hadian_meo,37.0,1009.1,20.2,CLEAR_DAY,174.0,0.9,39.98694444,116.29055559999999
24192,beibuxinqu_aq,28.0,239.0,16.0,0.3,79.0,2.0,2018-05-01 09:00:00,9,1,5,1,176.0,226.0,309.0,0,beijing_grid_263,29.0,992.3066,20.0,RAIN,37.97,6.95,40.1,116.2
24193,zhiwuyuan_aq,,,,,,,2018-05-01 09:00:00,9,1,5,1,,,,0,beijing_grid_262,26.0,1000.2706,20.0,RAIN,39.27,6.43,40.0,116.2
24194,fengtaihuayuan_aq,33.0,121.0,15.0,0.3,89.0,2.0,2018-05-01 09:00:00,9,1,5,1,135.0,173.0,289.0,0,fengtai_meo,40.0,1008.6,19.6,CLEAR_DAY,247.0,2.2,39.87027778,116.2452778
24195,yungang_aq,8.0,120.0,15.0,0.3,81.0,2.0,2018-05-01 09:00:00,9,1,5,1,125.0,178.0,236.0,0,beijing_grid_239,32.0,995.7234,17.0,RAIN,308.63,1.15,39.8,116.1
24196,gucheng_aq,39.0,100.0,23.0,0.3,73.0,2.0,2018-05-01 09:00:00,9,1,5,1,92.0,139.0,205.0,0,beijing_grid_261,27.0,1002.0977,20.0,RAIN,34.5,4.26,39.9,116.2
24197,fangshan_aq,23.0,165.0,35.0,0.4,70.0,2.0,2018-05-01 09:00:00,9,1,5,1,206.0,260.0,304.0,0,,,,,,,,,
24198,daxing_aq,20.0,150.0,22.0,0.1,81.0,2.0,2018-05-01 09:00:00,9,1,5,1,225.0,205.0,316.0,0,beijing_grid_301,34.0,1010.1982,16.0,RAIN,16.44,4.43,39.7,116.4
24199,yizhuang_aq,19.0,164.0,8.0,0.4,89.0,2.0,2018-05-01 09:00:00,9,1,5,1,210.0,168.0,189.0,0,beijing_grid_323,33.0,1010.2589999999999,19.0,RAIN,44.01,4.73,39.8,116.5
24200,tongzhou_aq,27.0,204.0,10.0,0.4,95.0,2.0,2018-05-01 09:00:00,9,1,5,1,298.0,279.0,257.0,0,beijing_grid_366,34.0,1011.2587,17.0,RAIN,73.3,5.94,39.9,116.7
24201,shunyi_aq,40.0,206.0,15.0,0.6,102.0,3.0,2018-05-01 09:00:00,9,1,5,1,152.0,119.0,148.0,0,shunyi_meo,43.0,1010.8,20.1,CLEAR_DAY,159.0,3.1,40.12666667,116.61527779999999
24202,pingchang_aq,10.0,67.0,,0.2,,2.0,2018-05-01 09:00:00,9,1,5,1,121.0,176.0,272.0,0,pingchang_meo,38.0,1006.3,19.4,CLEAR_DAY,290.0,1.8,40.22333333,116.21166670000001
24203,mentougou_aq,14.0,122.0,26.0,0.3,86.0,2.0,2018-05-01 09:00:00,9,1,5,1,122.0,228.0,246.0,0,beijing_grid_240,32.0,987.7878,19.0,RAIN,38.84,2.31,39.9,116.1
24204,pinggu_aq,61.0,121.0,13.0,0.4,91.0,2.0,2018-05-01 09:00:00,9,1,5,1,250.0,230.0,221.0,0,pinggu_meo,73.0,1010.5,16.2,CLEAR_DAY,109.0,2.6,40.16944444,117.1177778
24205,huairou_aq,13.0,85.0,10.0,0.4,87.0,2.0,2018-05-01 09:00:00,9,1,5,1,109.0,85.0,105.0,0,huairou_meo,31.0,1004.8,20.9,CLEAR_DAY,275.0,3.9,40.35777778,116.62694440000001
24206,miyun_aq,17.0,102.0,23.0,0.2,90.0,2.0,2018-05-01 09:00:00,9,1,5,1,110.0,110.0,111.0,0,miyun_meo,31.0,1005.0,20.9,Overcast,155.0,1.6,40.3775,116.86416670000001
24207,yanqin_aq,31.0,122.0,9.0,0.2,96.0,2.0,2018-05-01 09:00:00,9,1,5,1,154.0,297.0,264.0,0,yanqin_meo,,,,,,,,
24208,dingling_aq,,,9.0,0.2,89.0,4.0,2018-05-01 09:00:00,9,1,5,1,124.0,92.0,195.0,0,beijing_grid_265,35.0,975.1838,20.0,RAIN,36.88,7.76,40.3,116.2
24209,badaling_aq,21.0,160.0,15.0,0.4,94.0,2.0,2018-05-01 09:00:00,9,1,5,1,173.0,266.0,285.0,0,beijing_grid_224,43.0,944.8619,17.0,RAIN,61.38,8.24,40.4,116.0
24210,miyunshuiku_aq,20.0,64.0,6.0,0.2,103.0,2.0,2018-05-01 09:00:00,9,1,5,1,84.0,109.0,119.0,0,beijing_grid_414,35.0,979.7163,21.0,RAIN,47.26,5.86,40.5,116.9
24211,donggaocun_aq,29.0,128.0,10.0,0.2,82.0,2.0,2018-05-01 09:00:00,9,1,5,1,,263.0,287.0,0,beijing_grid_452,38.0,994.7469,17.0,RAIN,106.88,9.57,40.1,117.1
24212,yongledian_aq,137.0,373.0,24.0,1.0,85.0,3.0,2018-05-01 09:00:00,9,1,5,1,450.0,330.0,251.0,0,beijing_grid_385,38.0,1012.1623,17.0,RAIN,72.38,8.36,39.7,116.8
24213,yufa_aq,39.0,326.0,11.0,0.3,88.0,2.0,2018-05-01 09:00:00,9,1,5,1,241.0,248.0,403.0,0,beijing_grid_278,40.0,1011.3643,17.0,RAIN,338.44,9.85,39.5,116.3
24214,liulihe_aq,40.0,238.0,7.0,0.2,75.0,2.0,2018-05-01 09:00:00,9,1,5,1,436.0,331.0,385.0,0,beijing_grid_216,39.0,1002.334,17.0,RAIN,295.37,5.7,39.6,116.0
24215,qianmen_aq,17.0,116.0,31.0,0.3,79.0,2.0,2018-05-01 09:00:00,9,1,5,1,183.0,100.0,193.0,0,beijing_grid_303,27.0,1008.4363,17.0,CLOUDY,39.19,5.24,39.9,116.4
24216,yongdingmennei_aq,17.0,128.0,32.0,0.4,99.0,4.0,2018-05-01 09:00:00,9,1,5,1,158.0,128.0,208.0,0,beijing_grid_303,27.0,1008.4363,17.0,CLOUDY,39.19,5.24,39.9,116.4
24217,xizhimenbei_aq,72.0,175.0,40.0,0.4,67.0,2.0,2018-05-01 09:00:00,9,1,5,1,143.0,104.0,146.0,0,beijing_grid_304,25.0,1007.5851,19.0,RAIN,40.11,6.02,40.0,116.4
24218,nansanhuan_aq,16.0,175.0,55.0,0.4,50.0,2.0,2018-05-01 09:00:00,9,1,5,1,222.0,258.0,339.0,0,beijing_grid_303,27.0,1008.4363,17.0,CLOUDY,39.19,5.24,39.9,116.4
24219,dongsihuan_aq,26.0,180.0,46.0,0.4,63.0,2.0,2018-05-01 09:00:00,9,1,5,1,181.0,255.0,263.0,0,chaoyang_meo,44.0,1010.4,18.9,CLEAR_DAY,216.0,1.6,39.9525,116.50083329999998
24220,dongsi_aq,29.0,90.0,21.0,0.3,78.0,2.0,2018-05-01 10:00:00,10,1,5,1,141.0,149.0,112.0,0,beijing_grid_303,43.0,1010.0235,17.0,CLOUDY,91.68,3.75,39.9,116.4
24221,tiantan_aq,24.0,85.0,21.0,0.4,69.0,2.0,2018-05-01 10:00:00,10,1,5,1,108.0,136.0,139.0,0,beijing_grid_303,43.0,1010.0235,17.0,CLOUDY,91.68,3.75,39.9,116.4
24222,guanyuan_aq,28.0,121.0,24.0,0.3,75.0,2.0,2018-05-01 10:00:00,10,1,5,1,177.0,133.0,121.0,0,beijing_grid_282,41.0,1007.9672,20.0,CLOUDY,65.41,3.15,39.9,116.3
24223,wanshouxigong_aq,14.0,119.0,23.0,0.5,72.0,2.0,2018-05-01 10:00:00,10,1,5,1,129.0,192.0,139.0,0,beijing_grid_303,43.0,1010.0235,17.0,CLOUDY,91.68,3.75,39.9,116.4
24224,aotizhongxin_aq,25.0,79.0,21.0,0.4,80.0,2.0,2018-05-01 10:00:00,10,1,5,1,138.0,81.0,81.0,0,beijing_grid_304,39.0,1008.3354,20.0,RAIN,96.29,3.11,40.0,116.4
24225,nongzhanguan_aq,22.0,83.0,26.0,0.4,70.0,2.0,2018-05-01 10:00:00,10,1,5,1,166.0,200.0,165.0,0,chaoyang_meo,45.0,1010.9,18.9,CLEAR_DAY,194.0,1.3,39.9525,116.50083329999998
24226,wanliu_aq,20.0,136.0,21.0,0.3,84.0,4.0,2018-05-01 10:00:00,10,1,5,1,167.0,118.0,133.0,0,hadian_meo,50.0,1009.4,18.0,CLEAR_DAY,218.0,3.6,39.98694444,116.29055559999999
24227,beibuxinqu_aq,22.0,149.0,19.0,0.3,78.0,2.0,2018-05-01 10:00:00,10,1,5,1,239.0,176.0,226.0,0,beijing_grid_263,40.0,993.5716,19.0,RAIN,37.31,3.61,40.1,116.2
24228,zhiwuyuan_aq,,,,,,,2018-05-01 10:00:00,10,1,5,1,,,,0,beijing_grid_262,38.0,1002.3378,20.0,RAIN,47.89,3.29,40.0,116.2
24229,fengtaihuayuan_aq,20.0,138.0,31.0,0.4,65.0,2.0,2018-05-01 10:00:00,10,1,5,1,121.0,135.0,173.0,0,fengtai_meo,61.0,1008.9,16.9,CLEAR_DAY,226.0,1.9,39.87027778,116.2452778
24230,yungang_aq,16.0,112.0,15.0,0.3,81.0,2.0,2018-05-01 10:00:00,10,1,5,1,120.0,125.0,178.0,0,beijing_grid_239,47.0,996.9851,15.0,CLOUDY,7.03,2.42,39.8,116.1
24231,gucheng_aq,32.0,151.0,21.0,0.3,74.0,2.0,2018-05-01 10:00:00,10,1,5,1,100.0,92.0,139.0,0,beijing_grid_261,42.0,1003.4997,20.0,CLOUDY,46.44,3.04,39.9,116.2
24232,fangshan_aq,17.0,113.0,34.0,0.4,66.0,2.0,2018-05-01 10:00:00,10,1,5,1,165.0,206.0,260.0,0,,,,,,,,,
24233,daxing_aq,23.0,103.0,26.0,0.1,67.0,2.0,2018-05-01 10:00:00,10,1,5,1,150.0,225.0,205.0,0,beijing_grid_301,51.0,1011.6036,16.0,RAIN,72.86,4.83,39.7,116.4
24234,yizhuang_aq,20.0,92.0,30.0,0.5,61.0,2.0,2018-05-01 10:00:00,10,1,5,1,164.0,210.0,168.0,0,beijing_grid_323,52.0,1011.9863,19.0,RAIN,103.51,6.23,39.8,116.5
24235,tongzhou_aq,34.0,140.0,22.0,0.5,74.0,2.0,2018-05-01 10:00:00,10,1,5,1,204.0,298.0,279.0,0,beijing_grid_366,52.0,1013.0498,16.0,CLOUDY,130.91,8.3,39.9,116.7
24236,shunyi_aq,33.0,127.0,16.0,0.5,96.0,3.0,2018-05-01 10:00:00,10,1,5,1,206.0,152.0,119.0,0,shunyi_meo,44.0,1011.3,19.4,CLEAR_DAY,249.0,1.7,40.12666667,116.61527779999999
24237,pingchang_aq,16.0,158.0,,,67.0,2.0,2018-05-01 10:00:00,10,1,5,1,67.0,121.0,176.0,0,pingchang_meo,39.0,1005.9,18.8,CLEAR_DAY,277.0,3.2,40.22333333,116.21166670000001
24238,mentougou_aq,17.0,125.0,24.0,0.3,87.0,2.0,2018-05-01 10:00:00,10,1,5,1,122.0,122.0,228.0,0,beijing_grid_240,46.0,990.2967,18.0,RAIN,31.15,2.6,39.9,116.1
24239,pinggu_aq,16.0,78.0,12.0,0.4,80.0,2.0,2018-05-01 10:00:00,10,1,5,1,121.0,250.0,230.0,0,pinggu_meo,67.0,1011.0,16.6,CLEAR_DAY,128.0,3.0,40.16944444,117.1177778
24240,huairou_aq,16.0,160.0,5.0,0.4,96.0,2.0,2018-05-01 10:00:00,10,1,5,1,85.0,109.0,85.0,0,huairou_meo,37.0,1005.4,20.2,CLEAR_DAY,287.0,2.7,40.35777778,116.62694440000001
24241,miyun_aq,9.0,61.0,27.0,0.3,87.0,2.0,2018-05-01 10:00:00,10,1,5,1,102.0,110.0,110.0,0,miyun_meo,43.0,1005.8,19.4,CLEAR_DAY,160.0,2.5,40.3775,116.86416670000001
24242,yanqin_aq,64.0,93.0,12.0,0.2,91.0,2.0,2018-05-01 10:00:00,10,1,5,1,122.0,154.0,297.0,0,yanqin_meo,,,,,,,,
24243,dingling_aq,40.0,63.0,12.0,0.2,87.0,4.0,2018-05-01 10:00:00,10,1,5,1,,124.0,92.0,0,beijing_grid_265,44.0,976.1842,19.0,RAIN,28.23,4.36,40.3,116.2
24244,badaling_aq,30.0,124.0,23.0,0.3,78.0,2.0,2018-05-01 10:00:00,10,1,5,1,160.0,173.0,266.0,0,beijing_grid_224,54.0,945.6235,17.0,CLOUDY,44.71,5.66,40.4,116.0
24245,miyunshuiku_aq,14.0,79.0,6.0,0.2,93.0,2.0,2018-05-01 10:00:00,10,1,5,1,64.0,84.0,109.0,0,beijing_grid_414,43.0,980.7891,21.0,CLOUDY,88.84,3.4,40.5,116.9
24246,donggaocun_aq,22.0,57.0,8.0,0.2,77.0,2.0,2018-05-01 10:00:00,10,1,5,1,128.0,,263.0,0,beijing_grid_452,50.0,997.1458,16.0,RAIN,147.25,7.55,40.1,117.1
24247,yongledian_aq,47.0,168.0,27.0,0.8,70.0,2.0,2018-05-01 10:00:00,10,1,5,1,373.0,450.0,330.0,0,beijing_grid_385,54.0,1013.9252,15.0,RAIN,100.42,10.12,39.7,116.8
24248,yufa_aq,19.0,163.0,20.0,0.4,64.0,2.0,2018-05-01 10:00:00,10,1,5,1,326.0,241.0,248.0,0,beijing_grid_278,56.0,1012.44,16.0,RAIN,22.07,7.07,39.5,116.3
24249,liulihe_aq,24.0,66.0,9.0,0.3,68.0,2.0,2018-05-01 10:00:00,10,1,5,1,238.0,436.0,331.0,0,beijing_grid_216,56.0,1005.2809,16.0,CLOUDY,329.42,7.06,39.6,116.0
24250,qianmen_aq,25.0,140.0,40.0,0.4,67.0,2.0,2018-05-01 10:00:00,10,1,5,1,116.0,183.0,100.0,0,beijing_grid_303,43.0,1010.0235,17.0,CLOUDY,91.68,3.75,39.9,116.4
24251,yongdingmennei_aq,19.0,143.0,42.0,0.4,87.0,4.0,2018-05-01 10:00:00,10,1,5,1,128.0,158.0,128.0,0,beijing_grid_303,43.0,1010.0235,17.0,CLOUDY,91.68,3.75,39.9,116.4
24252,xizhimenbei_aq,53.0,111.0,43.0,0.4,63.0,2.0,2018-05-01 10:00:00,10,1,5,1,175.0,143.0,104.0,0,beijing_grid_304,39.0,1008.3354,20.0,RAIN,96.29,3.11,40.0,116.4
24253,nansanhuan_aq,,107.0,56.0,0.4,48.0,2.0,2018-05-01 10:00:00,10,1,5,1,175.0,222.0,258.0,0,beijing_grid_303,43.0,1010.0235,17.0,CLOUDY,91.68,3.75,39.9,116.4
24254,dongsihuan_aq,25.0,93.0,49.0,0.5,54.0,2.0,2018-05-01 10:00:00,10,1,5,1,180.0,181.0,255.0,0,chaoyang_meo,45.0,1010.9,18.9,CLEAR_DAY,194.0,1.3,39.9525,116.50083329999998
24255,dongsi_aq,30.0,150.0,24.0,0.3,66.0,2.0,2018-05-01 11:00:00,11,1,5,1,90.0,141.0,149.0,0,beijing_grid_303,48.0,1010.4673,16.0,RAIN,118.8,7.88,39.9,116.4
24256,tiantan_aq,26.0,94.0,21.0,0.4,66.0,2.0,2018-05-01 11:00:00,11,1,5,1,85.0,108.0,136.0,0,beijing_grid_303,48.0,1010.4673,16.0,RAIN,118.8,7.88,39.9,116.4
24257,guanyuan_aq,25.0,196.0,27.0,0.4,67.0,2.0,2018-05-01 11:00:00,11,1,5,1,121.0,177.0,133.0,0,beijing_grid_282,46.0,1008.3596,17.0,RAIN,108.33,6.65,39.9,116.3
24258,wanshouxigong_aq,21.0,129.0,25.0,0.5,64.0,2.0,2018-05-01 11:00:00,11,1,5,1,119.0,129.0,192.0,0,beijing_grid_303,48.0,1010.4673,16.0,RAIN,118.8,7.88,39.9,116.4
24259,aotizhongxin_aq,22.0,124.0,28.0,0.4,65.0,2.0,2018-05-01 11:00:00,11,1,5,1,79.0,138.0,81.0,0,beijing_grid_304,44.0,1010.2610000000001,18.0,RAIN,126.83,7.13,40.0,116.4
24260,nongzhanguan_aq,15.0,131.0,24.0,0.3,67.0,2.0,2018-05-01 11:00:00,11,1,5,1,83.0,166.0,200.0,0,chaoyang_meo,54.0,1011.5,17.4,CLEAR_DAY,236.0,2.2,39.9525,116.50083329999998
24261,wanliu_aq,20.0,131.0,28.0,0.3,68.0,4.0,2018-05-01 11:00:00,11,1,5,1,136.0,167.0,118.0,0,hadian_meo,62.0,1010.1,16.8,CLEAR_DAY,193.0,0.8,39.98694444,116.29055559999999
24262,beibuxinqu_aq,46.0,114.0,18.0,0.4,80.0,2.0,2018-05-01 11:00:00,11,1,5,1,149.0,239.0,176.0,0,beijing_grid_263,43.0,994.1511,18.0,RAIN,68.7,4.12,40.1,116.2
24263,zhiwuyuan_aq,,,,,,,2018-05-01 11:00:00,11,1,5,1,,,,0,beijing_grid_262,42.0,1002.0478,17.0,RAIN,91.13,4.99,40.0,116.2
24264,fengtaihuayuan_aq,23.0,101.0,33.0,0.4,58.0,2.0,2018-05-01 11:00:00,11,1,5,1,138.0,121.0,135.0,0,fengtai_meo,68.0,1009.4,16.5,CLEAR_DAY,233.0,1.3,39.87027778,116.2452778
24265,yungang_aq,13.0,73.0,13.0,0.3,72.0,2.0,2018-05-01 11:00:00,11,1,5,1,112.0,120.0,125.0,0,beijing_grid_239,50.0,1002.2779,15.0,RAIN,98.41,5.25,39.8,116.1
24266,gucheng_aq,33.0,80.0,30.0,0.4,61.0,2.0,2018-05-01 11:00:00,11,1,5,1,151.0,100.0,92.0,0,beijing_grid_261,45.0,1000.6087,17.0,RAIN,95.8,5.48,39.9,116.2
24267,fangshan_aq,15.0,84.0,37.0,0.4,55.0,2.0,2018-05-01 11:00:00,11,1,5,1,113.0,165.0,206.0,0,,,,,,,,,
24268,daxing_aq,23.0,100.0,22.0,0.1,64.0,2.0,2018-05-01 11:00:00,11,1,5,1,103.0,150.0,225.0,0,beijing_grid_301,56.0,1012.0391,15.0,CLOUDY,108.66,9.44,39.7,116.4
24269,yizhuang_aq,12.0,62.0,21.0,0.4,67.0,2.0,2018-05-01 11:00:00,11,1,5,1,92.0,164.0,210.0,0,beijing_grid_323,56.0,1012.2971,18.0,RAIN,121.53,10.2,39.8,116.5
24270,tongzhou_aq,42.0,150.0,23.0,0.5,67.0,2.0,2018-05-01 11:00:00,11,1,5,1,140.0,204.0,298.0,0,beijing_grid_366,58.0,1013.5871,15.0,CLOUDY,138.81,10.74,39.9,116.7
24271,shunyi_aq,46.0,191.0,34.0,0.6,77.0,4.0,2018-05-01 11:00:00,11,1,5,1,127.0,206.0,152.0,0,shunyi_meo,57.0,1012.3,17.9,CLEAR_DAY,170.0,3.3,40.12666667,116.61527779999999
24272,pingchang_aq,21.0,109.0,28.0,0.4,63.0,4.0,2018-05-01 11:00:00,11,1,5,1,158.0,67.0,121.0,0,pingchang_meo,47.0,1006.8,17.7,CLEAR_DAY,271.0,3.7,40.22333333,116.21166670000001
24273,mentougou_aq,16.0,75.0,21.0,0.3,90.0,2.0,2018-05-01 11:00:00,11,1,5,1,125.0,122.0,122.0,0,beijing_grid_240,49.0,988.2719999999999,16.0,RAIN,83.79,4.58,39.9,116.1
24274,pinggu_aq,26.0,90.0,13.0,0.4,72.0,2.0,2018-05-01 11:00:00,11,1,5,1,78.0,121.0,250.0,0,pinggu_meo,73.0,1011.7,16.0,CLEAR_DAY,158.0,1.4,40.16944444,117.1177778
24275,huairou_aq,22.0,181.0,,0.4,90.0,2.0,2018-05-01 11:00:00,11,1,5,1,160.0,85.0,109.0,0,huairou_meo,41.0,1006.2,19.0,CLEAR_DAY,177.0,3.5,40.35777778,116.62694440000001
24276,miyun_aq,35.0,157.0,20.0,0.4,85.0,2.0,2018-05-01 11:00:00,11,1,5,1,61.0,102.0,110.0,0,miyun_meo,46.0,1006.3,18.8,CLEAR_DAY,276.0,1.8,40.3775,116.86416670000001
24277,yanqin_aq,31.0,72.0,12.0,0.2,88.0,2.0,2018-05-01 11:00:00,11,1,5,1,93.0,122.0,154.0,0,yanqin_meo,,,,,,,,
24278,dingling_aq,50.0,90.0,12.0,0.3,78.0,4.0,2018-05-01 11:00:00,11,1,5,1,63.0,,124.0,0,beijing_grid_265,47.0,976.5306,18.0,RAIN,31.27,4.28,40.3,116.2
24279,badaling_aq,105.0,106.0,29.0,0.4,65.0,2.0,2018-05-01 11:00:00,11,1,5,1,124.0,160.0,173.0,0,beijing_grid_224,56.0,945.8951,16.0,CLOUDY,23.63,6.76,40.4,116.0
24280,miyunshuiku_aq,10.0,59.0,9.0,0.2,96.0,2.0,2018-05-01 11:00:00,11,1,5,1,79.0,64.0,84.0,0,beijing_grid_414,50.0,981.3269,19.0,RAIN,144.88,3.85,40.5,116.9
24281,donggaocun_aq,21.0,52.0,9.0,0.2,68.0,2.0,2018-05-01 11:00:00,11,1,5,1,57.0,128.0,,0,beijing_grid_452,58.0,1001.7922,16.0,RAIN,162.79,7.6,40.1,117.1
24282,yongledian_aq,45.0,109.0,26.0,1.0,69.0,2.0,2018-05-01 11:00:00,11,1,5,1,168.0,373.0,450.0,0,beijing_grid_385,61.0,1014.4118,14.0,RAIN,115.01,10.85,39.7,116.8
24283,yufa_aq,22.0,110.0,14.0,0.4,65.0,2.0,2018-05-01 11:00:00,11,1,5,1,163.0,326.0,241.0,0,beijing_grid_278,62.0,1012.8448,14.0,RAIN,81.34,9.28,39.5,116.3
24284,liulihe_aq,18.0,,8.0,0.2,71.0,2.0,2018-05-01 11:00:00,11,1,5,1,66.0,238.0,436.0,0,beijing_grid_216,59.0,1005.4646,15.0,RAIN,38.71,3.72,39.6,116.0
24285,qianmen_aq,18.0,131.0,43.0,0.4,59.0,2.0,2018-05-01 11:00:00,11,1,5,1,140.0,116.0,183.0,0,beijing_grid_303,48.0,1010.4673,16.0,RAIN,118.8,7.88,39.9,116.4
24286,yongdingmennei_aq,15.0,91.0,43.0,0.3,83.0,3.0,2018-05-01 11:00:00,11,1,5,1,143.0,128.0,158.0,0,beijing_grid_303,48.0,1010.4673,16.0,RAIN,118.8,7.88,39.9,116.4
24287,xizhimenbei_aq,41.0,152.0,54.0,0.4,50.0,2.0,2018-05-01 11:00:00,11,1,5,1,111.0,175.0,143.0,0,beijing_grid_304,44.0,1010.2610000000001,18.0,RAIN,126.83,7.13,40.0,116.4
24288,nansanhuan_aq,20.0,146.0,54.0,0.3,45.0,2.0,2018-05-01 11:00:00,11,1,5,1,107.0,175.0,222.0,0,beijing_grid_303,48.0,1010.4673,16.0,RAIN,118.8,7.88,39.9,116.4
24289,dongsihuan_aq,21.0,142.0,33.0,0.3,64.0,2.0,2018-05-01 11:00:00,11,1,5,1,93.0,180.0,181.0,0,chaoyang_meo,54.0,1011.5,17.4,CLEAR_DAY,236.0,2.2,39.9525,116.50083329999998
24290,dongsi_aq,24.0,184.0,35.0,0.4,50.0,2.0,2018-05-01 13:00:00,13,1,5,1,,150.0,90.0,0,beijing_grid_303,52.0,1011.8389,15.0,CLOUDY,141.31,7.3,39.9,116.4
24291,tiantan_aq,25.0,72.0,33.0,0.5,46.0,2.0,2018-05-01 13:00:00,13,1,5,1,,94.0,85.0,0,beijing_grid_303,52.0,1011.8389,15.0,CLOUDY,141.31,7.3,39.9,116.4
24292,guanyuan_aq,24.0,78.0,37.0,0.4,46.0,2.0,2018-05-01 13:00:00,13,1,5,1,,196.0,121.0,0,beijing_grid_282,52.0,1009.9034,15.0,CLOUDY,131.94,6.87,39.9,116.3
24293,wanshouxigong_aq,26.0,62.0,34.0,0.6,43.0,2.0,2018-05-01 13:00:00,13,1,5,1,,129.0,119.0,0,beijing_grid_303,52.0,1011.8389,15.0,CLOUDY,141.31,7.3,39.9,116.4
24294,aotizhongxin_aq,24.0,63.0,42.0,0.5,43.0,2.0,2018-05-01 13:00:00,13,1,5,1,,124.0,79.0,0,beijing_grid_304,50.0,1010.5659,15.0,CLOUDY,143.55,6.62,40.0,116.4
24295,nongzhanguan_aq,23.0,131.0,36.0,0.4,47.0,2.0,2018-05-01 13:00:00,13,1,5,1,,131.0,83.0,0,chaoyang_meo,76.0,1012.2,15.2,CLEAR_DAY,201.0,1.4,39.9525,116.50083329999998
24296,wanliu_aq,18.0,79.0,45.0,0.4,37.0,4.0,2018-05-01 13:00:00,13,1,5,1,,131.0,136.0,0,hadian_meo,70.0,1010.5,15.6,CLEAR_DAY,137.0,1.5,39.98694444,116.29055559999999
24297,beibuxinqu_aq,43.0,56.0,23.0,0.4,64.0,2.0,2018-05-01 13:00:00,13,1,5,1,,114.0,149.0,0,beijing_grid_263,50.0,995.0879,16.0,CLOUDY,103.47,2.93,40.1,116.2
24298,zhiwuyuan_aq,,,,,,,2018-05-01 13:00:00,13,1,5,1,,,,0,beijing_grid_262,51.0,997.6441,15.0,CLOUDY,116.77,4.86,40.0,116.2
24299,fengtaihuayuan_aq,28.0,73.0,39.0,0.4,42.0,2.0,2018-05-01 13:00:00,13,1,5,1,,101.0,138.0,0,fengtai_meo,79.0,1009.6,15.4,CLEAR_DAY,132.0,2.2,39.87027778,116.2452778
24300,yungang_aq,6.0,36.0,14.0,0.3,45.0,2.0,2018-05-01 13:00:00,13,1,5,1,,73.0,112.0,0,beijing_grid_239,57.0,998.1404,14.0,CLOUDY,104.93,6.12,39.8,116.1
24301,gucheng_aq,23.0,48.0,57.0,0.4,32.0,2.0,2018-05-01 13:00:00,13,1,5,1,,80.0,151.0,0,beijing_grid_261,52.0,1004.7956,15.0,CLOUDY,119.83,6.26,39.9,116.2
24302,fangshan_aq,22.0,58.0,39.0,0.4,43.0,2.0,2018-05-01 13:00:00,13,1,5,1,,84.0,113.0,0,,,,,,,,,
24303,daxing_aq,24.0,68.0,41.0,0.1,40.0,2.0,2018-05-01 13:00:00,13,1,5,1,,100.0,103.0,0,beijing_grid_301,61.0,1012.9201,14.0,CLOUDY,119.79,9.09,39.7,116.4
24304,yizhuang_aq,24.0,94.0,22.0,0.6,60.0,2.0,2018-05-01 13:00:00,13,1,5,1,,62.0,92.0,0,beijing_grid_323,61.0,1013.1653,15.0,CLOUDY,133.82,8.68,39.8,116.5
24305,tongzhou_aq,47.0,98.0,19.0,0.6,63.0,2.0,2018-05-01 13:00:00,13,1,5,1,,150.0,140.0,0,beijing_grid_366,62.0,1014.37,14.0,CLOUDY,158.43,6.87,39.9,116.7
24306,shunyi_aq,32.0,100.0,20.0,0.7,80.0,3.0,2018-05-01 13:00:00,13,1,5,1,,191.0,127.0,0,shunyi_meo,75.0,1013.6,15.4,CLEAR_DAY,97.0,2.4,40.12666667,116.61527779999999
24307,pingchang_aq,17.0,45.0,20.0,0.3,64.0,4.0,2018-05-01 13:00:00,13,1,5,1,,109.0,158.0,0,pingchang_meo,55.0,1007.6,16.3,CLEAR_DAY,57.0,2.1,40.22333333,116.21166670000001
